linear_x,angular_z
0.2199999988079071,0.02461538463830948
0.2199999988079071,0.02461538463830948
0.2199999988079071,0.02461538463830948
0.2199999988079071,0.02461538463830948
0.2199999988079071,0.02461538463830948
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.02461538463830948
0.2199999988079071,0.02461538463830948
0.2199999988079071,0.02461538463830948
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.008205127902328968
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,0.0
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.008205127902328968
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.2199999988079071,-0.02461538463830948
0.0,0.0
0.2199999988079071,0.2215384542942047
0.2199999988079071,0.23794871568679812
0.2199999988079071,0.23794871568679812
0.2199999988079071,0.23794871568679812
0.2199999988079071,0.23794871568679812
0.2199999988079071,0.18871794641017914
0.2199999988079071,0.20512820780277252
0.2199999988079071,0.20512820780277252
0.2199999988079071,0.18871794641017914
